,Date,Decred - Tweets
661,2012/05/08,3255
662,2012/05/09,3099
663,2012/05/10,2448
664,2012/05/11,3361
665,2012/05/12,2564
666,2012/05/13,2992
667,2012/05/14,2906
668,2012/05/15,2776
669,2012/05/16,3036
670,2012/05/17,2832
671,2012/05/18,3170
672,2012/05/19,3094
673,2012/05/20,2889
674,2012/05/21,2706
675,2012/05/22,2865
676,2012/05/23,3177
677,2012/05/24,2940
678,2012/05/25,3256
679,2012/05/26,3454
680,2012/05/27,3305
681,2012/05/28,3157
682,2012/05/29,3058
683,2012/05/30,3375
684,2012/05/31,3118
685,2012/06/01,3653
686,2012/06/02,3370
687,2012/06/03,3142
688,2012/06/04,3353
689,2012/06/05,3535
690,2012/06/06,3317
691,2012/06/07,3495
692,2012/06/08,3506
693,2012/06/09,3781
694,2012/06/10,3544
695,2012/06/11,2986
696,2012/06/12,4017
697,2012/06/13,3474
698,2012/06/14,4028
699,2012/06/15,3903
700,2012/06/16,4135
701,2012/06/17,4028
702,2012/06/18,4412
703,2012/06/19,3217
704,2012/06/20,4389
705,2012/06/21,3902
706,2012/06/22,4059
707,2012/06/23,3867
708,2012/06/24,3184
709,2012/06/25,3896
710,2012/06/26,3738
711,2012/06/27,3930
712,2012/06/28,3688
713,2012/06/29,3985
714,2012/06/30,3703
715,2012/07/01,3986
716,2012/07/02,3913
717,2012/07/03,4094
718,2012/07/04,3544
719,2012/07/05,3736
720,2012/07/06,3977
721,2012/07/07,3961
722,2012/07/08,3663
723,2012/07/09,3996
724,2012/07/10,4050
725,2012/07/11,3815
726,2012/07/12,4582
727,2012/07/13,4604
728,2012/07/14,4340
729,2012/07/15,3961
730,2012/07/16,4777
731,2012/07/17,5107
732,2012/07/18,4707
733,2012/07/19,4362
734,2012/07/20,4977
735,2012/07/21,4597
736,2012/07/22,4909
737,2012/07/23,4343
738,2012/07/24,4798
739,2012/07/25,4702
740,2012/07/26,4722
741,2012/07/27,5170
742,2012/07/28,4198
743,2012/07/29,5371
744,2012/07/30,4363
745,2012/07/31,4058
746,2012/08/01,4695
747,2012/08/02,5413
748,2012/08/03,5146
749,2012/08/04,5401
750,2012/08/05,5016
751,2012/08/06,5293
752,2012/08/07,6004
753,2012/08/08,5662
754,2012/08/09,5569
755,2012/08/10,5333
