,Date,Decred - Tweets
559,2010/07/16,1871475165
560,2010/07/17,2775561176
561,2010/07/18,1554461318
562,2010/07/19,1551287489
563,2010/07/20,1640430286
564,2010/07/21,1723492810
565,2010/07/22,1705481237
566,2010/07/23,1716129083
567,2010/07/24,1665066217
568,2010/07/25,1907547992
569,2010/07/26,2223656291
570,2010/07/27,2426744254
571,2010/07/28,1950278995
572,2010/07/29,2095168440
573,2010/07/30,2189273223
574,2010/07/31,2265292201
575,2010/08/01,2671612580
576,2010/08/02,2982826783
577,2010/08/03,2904903911
578,2010/08/04,2741851411
579,2010/08/05,3141922058
580,2010/08/06,3199053766
581,2010/08/07,2608076740
582,2010/08/08,3128125022
583,2010/08/09,3451603021
584,2010/08/10,3323478837
585,2010/08/11,3758454224
586,2010/08/12,3882076899
587,2010/08/13,3918463385
588,2010/08/14,4198187090
589,2010/08/15,5792904430
590,2010/08/16,3723240584
591,2010/08/17,3546715851
592,2010/08/18,3326153695
593,2010/08/19,3455494630
594,2010/08/20,4123747293
595,2010/08/21,4652854684
596,2010/08/22,4971164317
597,2010/08/23,5410490997
598,2010/08/24,5427414403
599,2010/08/25,5641324734
600,2010/08/26,5452582474
601,2010/08/27,5839636296
602,2010/08/28,5537117890
603,2010/08/29,5039874543
604,2010/08/30,4706695827
605,2010/08/31,5304821005
606,2010/09/01,5349934742
607,2010/09/02,4860204896
608,2010/09/03,4951727104
609,2010/09/04,5366881132
610,2010/09/05,5351068779
611,2010/09/06,5095396019
612,2010/09/07,4781518950
613,2010/09/08,5497292943
614,2010/09/09,5428655621
615,2010/09/10,5652888035
616,2010/09/11,5964655844
617,2010/09/12,6141554977
618,2010/09/13,6233335266
619,2010/09/14,6566059092
620,2010/09/15,6449596169
621,2010/09/16,6880790711
622,2010/09/17,7767563974
623,2010/09/18,7924001966
624,2010/09/19,9938049965
625,2010/09/20,9484313063
626,2010/09/21,8637197672
627,2010/09/22,7824661385
628,2010/09/23,9124979268
629,2010/09/24,10721684791
630,2010/09/25,10097932369
631,2010/09/26,9216289562
632,2010/09/27,10109067877
633,2010/09/28,10792251626
634,2010/09/29,12581521704
635,2010/09/30,9631931793
636,2010/10/01,10355743338
637,2010/10/02,8247666129
638,2010/10/03,7256115406
639,2010/10/04,9131009174
640,2010/10/05,8948558152
641,2010/10/06,9659237036
642,2010/10/07,11044743033
643,2010/10/08,10543606653
644,2010/10/09,10231600983
645,2010/10/10,10959330235
646,2010/10/11,11095467774
647,2010/10/12,10886289472
648,2010/10/13,11389933710
649,2010/10/14,12828600160
650,2010/10/15,13231141686
651,2010/10/16,14772707236
652,2010/10/17,19181748985
653,2010/10/18,17870719558
654,2010/10/19,16322160651
655,2010/10/20,17431259660
656,2010/10/21,23556942545
657,2010/10/22,17372529323
658,2010/10/23,18192620874
659,2010/10/24,19224996154
660,2010/10/25,22446334888
661,2010/10/26,24245320081
662,2010/10/27,24673808205
663,2010/10/28,22635364148
664,2010/10/29,24508588090
665,2010/10/30,25679308021
666,2010/10/31,33176750230
667,2010/11/01,27080073783
668,2010/11/02,27172132651
669,2010/11/03,29004124581
670,2010/11/04,29891411212
671,2010/11/05,32355635057
672,2010/11/06,32279453499
673,2010/11/07,36852561920
674,2010/11/08,39015202980
675,2010/11/09,47070489705
676,2010/11/10,43573696532
677,2010/11/11,50851677595
678,2010/11/12,42843968338
679,2010/11/13,43880907479
680,2010/11/14,54684480053
681,2010/11/15,50114217455
682,2010/11/16,43347571863
683,2010/11/17,52089200697
684,2010/11/18,63645206178
685,2010/11/19,68811370966
686,2010/11/20,42304498447
687,2010/11/21,45902824334
688,2010/11/22,52328619860
689,2010/11/23,51384598983
690,2010/11/24,56362618925
691,2010/11/25,54446529924
692,2010/11/26,67425767018
693,2010/11/27,65849479831
694,2010/11/28,57569464040
695,2010/11/29,66016916855
696,2010/11/30,76929526491
697,2010/12/01,72899818026
698,2010/12/02,78406952216
699,2010/12/03,76525043468
700,2010/12/04,85742230088
701,2010/12/05,93193339952
702,2010/12/06,96876766484
703,2010/12/07,92537558498
704,2010/12/08,96482613877
705,2010/12/09,101807213091
706,2010/12/10,104157492141
707,2010/12/11,99058345713
708,2010/12/12,107530636169
709,2010/12/13,98003509103
710,2010/12/14,94578789518
711,2010/12/15,109766125955
712,2010/12/16,113501445626
713,2010/12/17,106896789204
714,2010/12/18,98205138442
715,2010/12/19,103273410661
716,2010/12/20,108518143855
717,2010/12/21,112070125172
718,2010/12/22,128626054721
719,2010/12/23,104290306148
720,2010/12/24,107023126448
721,2010/12/25,113170756356
722,2010/12/26,108554679106
723,2010/12/27,112067203941
724,2010/12/28,125482592137
725,2010/12/29,121622346218
726,2010/12/30,117257266251
727,2010/12/31,119937610770
728,2011/01/01,124982974311
729,2011/01/02,129060108832
730,2011/01/03,136172171732
731,2011/01/04,118021531818
732,2011/01/05,119469611458
733,2011/01/06,126682369770
734,2011/01/07,118550926770
735,2011/01/08,143117296268
736,2011/01/09,126847090767
737,2011/01/10,138833943125
738,2011/01/11,131934535829
739,2011/01/12,136446573689
740,2011/01/13,143864968666
741,2011/01/14,145137835500
742,2011/01/15,151033003360
743,2011/01/16,156020669379
744,2011/01/17,159407275417
745,2011/01/18,147632233956
746,2011/01/19,146712509464
747,2011/01/20,158035864356
748,2011/01/21,173678264444
749,2011/01/22,146384341547
750,2011/01/23,159649527791
751,2011/01/24,160065450472
752,2011/01/25,151038658572
753,2011/01/26,167397220734
754,2011/01/27,175729796585
755,2011/01/28,173762979011
756,2011/01/29,167279718015
757,2011/01/30,178592126762
758,2011/01/31,166987891473
759,2011/02/01,194786526201
760,2011/02/02,176350167149
761,2011/02/03,170967127061
762,2011/02/04,194529544405
763,2011/02/05,209372377130
764,2011/02/06,195021868015
765,2011/02/07,206509168564
766,2011/02/08,236088422158
767,2011/02/09,230964445649
768,2011/02/10,242164532768
769,2011/02/11,242040923563
770,2011/02/12,251426106660
771,2011/02/13,254085769370
772,2011/02/14,255569803049
773,2011/02/15,268730612080
774,2011/02/16,287855565391
775,2011/02/17,318179639415
776,2011/02/18,369653118211
777,2011/02/19,332021764349
778,2011/02/20,334258878241
779,2011/02/21,349969205716
780,2011/02/22,375503030827
781,2011/02/23,405680961288
782,2011/02/24,407677921739
783,2011/02/25,401694929953
784,2011/02/26,450419694691
785,2011/02/27,628546516437
786,2011/02/28,493364980643
787,2011/03/01,392688410450
788,2011/03/02,429711433410
789,2011/03/03,470752439150
790,2011/03/04,557080877166
791,2011/03/05,678939796883
792,2011/03/06,774434311136
793,2011/03/07,700929056632
794,2011/03/08,545090462485
795,2011/03/09,526519193174
796,2011/03/10,506239795027
797,2011/03/11,470073330167
798,2011/03/12,494819936894
799,2011/03/13,496400342772
800,2011/03/14,425748489489
801,2011/03/15,408875459156
802,2011/03/16,506861502335
803,2011/03/17,491829426985
804,2011/03/18,530121862342
805,2011/03/19,433120819174
806,2011/03/20,475081008003
807,2011/03/21,551006432759
808,2011/03/22,514676445531
809,2011/03/23,524207077313
810,2011/03/24,611669938075
811,2011/03/25,526946087887
812,2011/03/26,526920802633
813,2011/03/27,510392484117
814,2011/03/28,525234989084
815,2011/03/29,567835821495
816,2011/03/30,532674244536
817,2011/03/31,640171751764
818,2011/04/01,634887614133
819,2011/04/02,619844544192
820,2011/04/03,594132429879
821,2011/04/04,625188672216
822,2011/04/05,658341033277
823,2011/04/06,676985270296
824,2011/04/07,618285207322
825,2011/04/08,632295295804
826,2011/04/09,668694697974
827,2011/04/10,674134335667
828,2011/04/11,661726740193
829,2011/04/12,680234651306
830,2011/04/13,779329482487
831,2011/04/14,706020612151
832,2011/04/15,600711356181
833,2011/04/16,650182258683
834,2011/04/17,703522371654
835,2011/04/18,716859586070
836,2011/04/19,658576783830
837,2011/04/20,694293998753
838,2011/04/21,713039066100
839,2011/04/22,747597165432
840,2011/04/23,785844805969
841,2011/04/24,776700721852
842,2011/04/25,798319611651
843,2011/04/26,917416631085
844,2011/04/27,879868976417
845,2011/04/28,748744606595
846,2011/04/29,884273438794
847,2011/04/30,1026206807592
848,2011/05/01,1003543975802
849,2011/05/02,1048683067221
850,2011/05/03,1076201219165
851,2011/05/04,1061836528418
852,2011/05/05,1147637922893
853,2011/05/06,1162688138744
854,2011/05/07,1195943718824
855,2011/05/08,1141696039121
856,2011/05/09,1365187660990
857,2011/05/10,1665860814927
858,2011/05/11,1461811195698
859,2011/05/12,1383177431046
860,2011/05/13,1478039290661
861,2011/05/14,1821300833892
862,2011/05/15,1815660700291
863,2011/05/16,1806451438468
864,2011/05/17,1986696381247
865,2011/05/18,2220723431405
866,2011/05/19,2574945199348
867,2011/05/20,2530697109143
868,2011/05/21,2587868140032
869,2011/05/22,3010543593471
870,2011/05/23,3160308960901
871,2011/05/24,3530004408998
872,2011/05/25,3680706371310
873,2011/05/26,4313159705965
874,2011/05/27,4935451648419
875,2011/05/28,3567628139704
876,2011/05/29,3551605108545
877,2011/05/30,3540022661788
878,2011/05/31,3332414808971
879,2011/06/01,3625982310687
880,2011/06/02,4182716592615
881,2011/06/03,4314872575382
882,2011/06/04,4548966447063
883,2011/06/05,4590930446997
884,2011/06/06,5730585104576
885,2011/06/07,5188068677725
886,2011/06/08,5098091033645
887,2011/06/09,5869984648262
888,2011/06/10,6278335419797
889,2011/06/11,6435643224798
890,2011/06/12,6881871955856
891,2011/06/13,6531122099038
892,2011/06/14,6649300149936
893,2011/06/15,9421314635660
894,2011/06/16,9862664591574
895,2011/06/17,8087371220168
896,2011/06/18,8292720443800
897,2011/06/19,9309409695274
898,2011/06/20,10030418730735
899,2011/06/21,10419514309512
900,2011/06/22,11448868378922
901,2011/06/23,10622173967214
902,2011/06/24,13215345005805
903,2011/06/25,11138199463564
904,2011/06/26,10410421635431
905,2011/06/27,10760657269895
906,2011/06/28,10767454551335
907,2011/06/29,11688847255806
908,2011/06/30,12325070528083
909,2011/07/01,12807843572958
910,2011/07/02,11964187810558
911,2011/07/03,11466278274909
912,2011/07/04,11210762764140
913,2011/07/05,10775772742519
914,2011/07/06,10662168002516
915,2011/07/07,11221132284304
916,2011/07/08,11028063858744
917,2011/07/09,12490496917823
918,2011/07/10,11267924453591
919,2011/07/11,11742097437359
920,2011/07/12,11304353554715
921,2011/07/13,13124988387076
922,2011/07/14,12781755137875
923,2011/07/15,12216713382882
924,2011/07/16,12961941523723
925,2011/07/17,12305918202951
926,2011/07/18,12764521445152
927,2011/07/19,13112859757726
928,2011/07/20,11750116378809
929,2011/07/21,12876003147290
930,2011/07/22,12579647196833
931,2011/07/23,12559540476431
932,2011/07/24,13458387509540
933,2011/07/25,13847003949305
934,2011/07/26,13954221716778
935,2011/07/27,15390522857698
936,2011/07/28,14127271580935
937,2011/07/29,13364855810650
938,2011/07/30,12861765935409
939,2011/07/31,14075327888368
940,2011/08/01,15842096310146
941,2011/08/02,14559433135005
942,2011/08/03,14556485152450
943,2011/08/04,13489450936027
944,2011/08/05,12479620989213
945,2011/08/06,12407099211495
946,2011/08/07,11789900101244
947,2011/08/08,12215255728619
948,2011/08/09,12971177629146
949,2011/08/10,14984491281517
950,2011/08/11,13031284178764
951,2011/08/12,12454646185787
952,2011/08/13,12861360670046
953,2011/08/14,11591604512483
954,2011/08/15,13031539502539
955,2011/08/16,11874818672025
956,2011/08/17,12568540206567
957,2011/08/18,13300595123979
958,2011/08/19,12387710461318
959,2011/08/20,12637653163869
960,2011/08/21,13413601148897
961,2011/08/22,15660778130177
962,2011/08/23,15028708295412
963,2011/08/24,12857305688506
964,2011/08/25,11934733395416
965,2011/08/26,13187988684353
966,2011/08/27,11688276958138
967,2011/08/28,10613157337988
968,2011/08/29,11360922372518
969,2011/08/30,12950432606142
970,2011/08/31,13624004821159
