,Date,Decred - Tweets
1050,2013/06/01,1135
1051,2013/06/02,1065
1052,2013/06/03,1676
1053,2013/06/04,1364
1054,2013/06/05,1439
1055,2013/06/06,1649
1056,2013/06/07,1486
1057,2013/06/08,909.799
1058,2013/06/09,1599
1059,2013/06/10,1124
1060,2013/06/11,1274
1061,2013/06/12,1335
1062,2013/06/13,1499
1063,2013/06/14,1489
1064,2013/06/15,1155
1065,2013/06/16,1205
1066,2013/06/17,1263
1067,2013/06/18,1441
1068,2013/06/19,1294
1069,2013/06/20,1506
1070,2013/06/21,1617
1071,2013/06/22,1011
1072,2013/06/23,889.345
1073,2013/06/24,1349
1074,2013/06/25,1554
1075,2013/06/26,1348
1076,2013/06/27,1178
1077,2013/06/28,1228
1078,2013/06/29,1295
1079,2013/06/30,1191
1080,2013/07/01,1893
1081,2013/07/02,1541
1082,2013/07/03,1863
1083,2013/07/04,1908
1084,2013/07/05,2109
