,Date,Google_trends
0,2017-07-01,13.0
1,2017-07-02,13.225806451612904
2,2017-07-03,13.451612903225806
3,2017-07-04,13.67741935483871
4,2017-07-05,13.903225806451614
5,2017-07-06,14.129032258064516
6,2017-07-07,14.35483870967742
7,2017-07-08,14.580645161290322
8,2017-07-09,14.806451612903226
9,2017-07-10,15.032258064516126
10,2017-07-11,15.258064516129034
11,2017-07-12,15.483870967741936
12,2017-07-13,15.709677419354836
13,2017-07-14,15.93548387096774
14,2017-07-15,16.161290322580644
15,2017-07-16,16.387096774193548
16,2017-07-17,16.612903225806452
17,2017-07-18,16.838709677419356
18,2017-07-19,17.064516129032256
19,2017-07-20,17.29032258064516
20,2017-07-21,17.516129032258064
21,2017-07-22,17.741935483870968
22,2017-07-23,17.967741935483872
23,2017-07-24,18.193548387096776
24,2017-07-25,18.41935483870968
25,2017-07-26,18.645161290322577
26,2017-07-27,18.870967741935484
27,2017-07-28,19.096774193548384
28,2017-07-29,19.32258064516129
29,2017-07-30,19.548387096774192
30,2017-07-31,19.774193548387093
31,2017-08-01,20.0
32,2017-08-02,20.06451612903226
33,2017-08-03,20.12903225806452
34,2017-08-04,20.193548387096776
35,2017-08-05,20.258064516129032
36,2017-08-06,20.32258064516129
37,2017-08-07,20.387096774193548
38,2017-08-08,20.451612903225808
39,2017-08-09,20.516129032258068
40,2017-08-10,20.580645161290324
41,2017-08-11,20.645161290322577
42,2017-08-12,20.70967741935484
43,2017-08-13,20.774193548387093
44,2017-08-14,20.83870967741936
45,2017-08-15,20.90322580645161
46,2017-08-16,20.967741935483872
47,2017-08-17,21.032258064516128
48,2017-08-18,21.096774193548384
49,2017-08-19,21.161290322580644
50,2017-08-20,21.225806451612907
51,2017-08-21,21.29032258064516
52,2017-08-22,21.354838709677423
53,2017-08-23,21.41935483870968
54,2017-08-24,21.48387096774193
55,2017-08-25,21.548387096774192
56,2017-08-26,21.61290322580645
57,2017-08-27,21.677419354838705
58,2017-08-28,21.741935483870968
59,2017-08-29,21.806451612903228
60,2017-08-30,21.87096774193548
61,2017-08-31,21.935483870967747
62,2017-09-01,22.0
63,2017-09-02,22.03333333333333
64,2017-09-03,22.066666666666663
65,2017-09-04,22.1
66,2017-09-05,22.13333333333333
67,2017-09-06,22.16666666666667
68,2017-09-07,22.2
69,2017-09-08,22.23333333333333
70,2017-09-09,22.266666666666666
71,2017-09-10,22.3
72,2017-09-11,22.33333333333333
73,2017-09-12,22.36666666666667
74,2017-09-13,22.4
75,2017-09-14,22.43333333333333
76,2017-09-15,22.466666666666665
77,2017-09-16,22.5
78,2017-09-17,22.53333333333333
79,2017-09-18,22.566666666666663
80,2017-09-19,22.6
81,2017-09-20,22.63333333333333
82,2017-09-21,22.66666666666667
83,2017-09-22,22.7
84,2017-09-23,22.73333333333333
85,2017-09-24,22.766666666666666
86,2017-09-25,22.8
87,2017-09-26,22.83333333333333
88,2017-09-27,22.86666666666667
89,2017-09-28,22.9
90,2017-09-29,22.93333333333333
91,2017-09-30,22.966666666666665
92,2017-10-01,23.0
93,2017-10-02,23.70967741935484
94,2017-10-03,24.41935483870968
95,2017-10-04,25.12903225806452
96,2017-10-05,25.83870967741936
97,2017-10-06,26.548387096774192
98,2017-10-07,27.258064516129032
99,2017-10-08,27.967741935483872
100,2017-10-09,28.677419354838708
101,2017-10-10,29.387096774193548
102,2017-10-11,30.096774193548388
103,2017-10-12,30.806451612903228
104,2017-10-13,31.516129032258068
105,2017-10-14,32.225806451612904
